datetime,cap_weighted_index,ponderated_index,MV,LV,HV,LB,HB,LB_EW,HB_EW
2017-10-28 00:00:00+00:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2017-10-29 00:00:00+00:00,105.29899240720029,102.51180751299806,102.39249857723898,104.05889542039574,106.17087728602522,105.29161087894798,103.90202440417889,101.62498467817271,103.00518808043427
2017-10-30 00:00:00+00:00,105.35619348219456,103.75758100409733,103.32461230220544,103.44182636513916,105.55785570289278,104.85910520538069,103.36680851867182,101.95175456212058,102.72858068761768
2017-10-31 00:00:00+00:00,108.71945763479405,103.153475359479,107.2790282036147,103.67304389233918,104.2994001651921,103.193546283799,103.35382125189948,100.68066317214391,102.40226394320034
2017-11-01 00:00:00+00:00,110.4636966208485,99.50863048698639,109.19598955421466,101.3240837508705,105.10459338056606,103.17801931902328,99.5889148365632,101.08134426211774,97.97726893124505
2017-11-02 00:00:00+00:00,113.84073600244788,95.64100453675752,109.71160907857012,98.34759319438216,97.27107325100096,95.97744519333344,97.17559203013751,93.99978772904403,95.8306047481351
2017-11-03 00:00:00+00:00,117.26789700591912,99.18166150553405,109.997912216485,103.46253342452268,103.49876204446579,103.40316359059638,103.39952067847813,101.36874987908473,102.81000438507964
2017-11-04 00:00:00+00:00,118.62840835859475,102.42716591123944,115.6245708625185,103.68791592830999,113.75610874104403,114.68699705789902,103.98934930924686,111.13745100897252,102.83996070077706
2017-11-05 00:00:00+00:00,118.72150875063161,104.91311714465843,114.26274153813725,103.37201119268956,124.51440194096752,123.74126783726243,102.85706446234542,121.61908987433247,101.88953374021288
2017-11-06 00:00:00+00:00,115.35957482410069,104.28844773871046,111.57865803898837,104.8086068251763,120.40861740817081,122.2060359646239,103.37036466976954,117.80081642695967,103.05708704826347
2017-11-07 00:00:00+00:00,117.10999790842553,110.36934945443595,117.66942042794814,107.99718272794445,138.49276224361674,139.6912133659388,106.68287336656903,136.90898679169237,105.87419052212906
2017-11-08 00:00:00+00:00,123.1117459157956,119.78999466754918,128.22193291220125,115.97380891884173,148.5164744599058,146.05830929098968,113.8849341262873,144.03956572179666,112.00883587087486
2017-11-09 00:00:00+00:00,121.56459149158117,126.61243522465091,128.31758852841622,122.14906420344387,158.67086489008926,153.45737665156267,120.04512590727813,152.67742192674027,120.13862705030074
2017-11-10 00:00:00+00:00,112.69815975646964,114.18138933749032,121.69001902975442,111.15803196201735,145.42576320227116,144.23976420361043,108.8036277978893,142.5067532768243,108.839301319515
2017-11-11 00:00:00+00:00,112.19859813466881,114.23268111699774,118.32360592218963,115.86730139544284,139.24404315836,135.94703635982808,113.46862843240122,135.13165727792247,111.96077156592736
2017-11-12 00:00:00+00:00,107.67255787921297,104.23819456616157,114.94874672162898,111.50279189771639,124.0493770610952,122.17547723391924,106.34650790894223,122.14060511582801,104.86756930123691
2017-11-13 00:00:00+00:00,115.78774867588845,117.12351409464104,128.62997639167725,118.2606470466355,146.70269665788183,149.74563710824646,115.22273760439681,150.25092579238367,114.29732687036336
