datetime,cap_weighted_index,ponderated_index,MV,LV,HV,RP,LB,HB
2018-01-05 00:00:00+00:00,9559.513079486147,78939.3544383998,21015.2964328124,9294.951237530124,1763725.371532115,40563.60586014072,79338.73556735451,11132.520064741348
2018-01-06 00:00:00+00:00,9850.062696093133,87115.67686359267,21725.42201259483,10406.796901352325,1924468.6254692434,44280.063837216054,87837.8089651186,12092.179813095321
2018-01-07 00:00:00+00:00,10003.329225960437,89076.24355897032,21712.95272897257,10757.104686667017,1959335.9869115183,45308.617853800875,89344.06806624208,12309.251302385564
2018-01-08 00:00:00+00:00,8990.881237540378,82592.68798891861,20197.476355960407,10017.439661677583,1795063.3307180174,42426.0297504452,81855.2840470388,11442.001174149225
2018-01-09 00:00:00+00:00,8873.814796427416,80675.20076072308,20575.621318675512,9885.709456692814,1726000.6417369219,41712.88264327594,78063.12512320258,11350.631651567945
2018-01-10 00:00:00+00:00,8803.138663411843,78037.63059271901,20422.544036183837,9640.666309973269,1640820.851452747,40435.064651697554,74720.40202218926,11182.33913317065
2018-01-11 00:00:00+00:00,8079.416876742436,70006.25499122759,18392.51814254259,8618.999591291526,1476925.9610660549,36400.397511493415,68345.28434876363,10003.58638854036
2018-01-12 00:00:00+00:00,8622.781924759085,77638.37729460138,19620.37064468644,9485.936757888187,1654960.489632459,40177.65615748746,76242.10802087667,10869.58090454545
2018-01-13 00:00:00+00:00,8976.196469630779,80020.74177264303,20703.08265724247,9888.621084663377,1674099.388139643,41686.1352392757,78378.48034324261,11325.122612946214
2018-01-14 00:00:00+00:00,8565.419579227975,73955.11349641997,19626.70302041398,9144.153530289786,1536967.5223151392,38610.227786241616,72161.2707280205,10638.268803742829
2018-01-15 00:00:00+00:00,8304.933550406768,69482.13105155053,18952.712875087873,8626.23735039705,1428967.278089746,36360.74988613092,67555.73904509243,10198.659701060227
2018-01-16 00:00:00+00:00,6674.621102249338,52181.60832998613,15638.328465135546,6744.754214284785,1017602.6526361069,27765.12513419443,48663.60539228442,8084.652167978842
2018-01-17 00:00:00+00:00,6651.239014434796,54689.39675124879,15401.980196661265,6898.755336300414,1099087.7126335131,28817.065181007285,52609.619799794214,8167.061062813125
2018-01-18 00:00:00+00:00,7034.405314635463,57642.797376028764,15922.529683646053,7022.947884205759,1205145.9683377373,30278.6083565821,56541.82249605251,8366.848184416078
2018-01-19 00:00:00+00:00,7071.603643124359,59266.252581741945,16089.250116676118,7368.05555022722,1208142.3318636059,31218.494561109157,58915.06179333074,8523.1252986568
2018-01-20 00:00:00+00:00,7746.383936830114,65205.75214658611,17869.565001394643,8189.584166473044,1309464.6708442734,34472.16725918261,64673.118428436166,9436.359811718554
2018-01-21 00:00:00+00:00,6943.422483262058,57191.03607221011,16048.106798609802,7150.919874393803,1151782.3939319605,30338.208937632488,56377.786109292116,8341.764380563574
2018-01-22 00:00:00+00:00,6617.975131096938,54799.18940588189,15206.214885696116,6686.5704735552345,1126031.4700246246,29127.478658494154,53188.00529927295,8036.74974534052
2018-01-23 00:00:00+00:00,6546.033023208638,54362.68774284915,15187.003959677339,6682.582698050935,1106633.1563030768,28938.359319664112,52977.27613312915,7945.580650476455
2018-01-24 00:00:00+00:00,6837.052579980163,57890.024929726314,15656.744768170785,7082.075535356153,1187885.0803972166,30720.81639936708,57882.78722229962,8331.423938160531
2018-01-25 00:00:00+00:00,6838.875374727533,58721.970043112706,16027.02530173452,7296.0603485999,1188272.0268258671,31279.02525798205,58439.17701221676,8516.857756812273
2018-01-26 00:00:00+00:00,6740.348647264323,58371.08188403444,16411.56779128193,7396.31973641577,1154599.5814592692,31251.821870398442,56559.075192413424,8564.869169573338
2018-01-27 00:00:00+00:00,6955.211881450586,60336.39927532347,16470.541036973453,7593.054585995239,1214747.514943888,32088.897275382493,58843.445324782275,8773.879471431574
2018-01-28 00:00:00+00:00,7455.607332461359,62693.64964054916,17339.60419422193,7826.961661327379,1260358.6095311334,33396.909175180816,61892.248615652185,9133.170395188296
2018-01-29 00:00:00+00:00,7091.615459106495,59422.36641199773,16572.520747544597,7463.027641143248,1182508.5084704645,31680.22373994827,58289.04918523994,8697.326376589548
2018-01-30 00:00:00+00:00,6312.270348267087,51550.12458681071,15032.108085752216,6739.819372211171,979559.2537775015,27675.46121813591,48816.14909395008,7801.956918345804
2018-01-31 00:00:00+00:00,6478.064912405191,53652.291559707875,15473.464159221381,7120.678805869761,1008049.35519468,28767.620492554885,50993.50042575948,8069.427020842956
2018-02-01 00:00:00+00:00,5791.161951108178,47073.44282891982,14404.036436372024,6368.498004747504,857702.3238727027,25505.597506604958,43818.58172793746,7243.394602647226
2018-02-02 00:00:00+00:00,5405.368067187299,45525.542843811396,15940.600081912624,6507.161436461994,793468.1619432168,25153.15622653555,40605.981014469486,7067.513997225539
2018-02-03 00:00:00+00:00,5684.444994791396,48686.84170553815,16329.684974685455,6953.01256455662,852957.7774805967,26749.73286487837,43285.52382928483,7536.686935884344
2018-02-04 00:00:00+00:00,5040.904080321219,41883.322487760044,14408.51304145834,5992.359884639351,729954.7597059149,23073.611886316583,36908.00370466804,6600.63505265191
2018-02-05 00:00:00+00:00,4225.553133193649,33443.17242257083,11625.252370221222,4683.049851697424,589621.9586594647,18439.387447532266,30077.88406494883,5309.608350043433
2018-02-06 00:00:00+00:00,4775.857854977204,39253.81668693911,13072.310572350068,5423.789463121911,704188.3040496975,21462.980759912753,36048.68072699523,6073.721882473596
2018-02-07 00:00:00+00:00,4616.407901323337,38094.775952200995,13170.741123000184,5499.75896544321,656807.8695298985,21069.238523331183,33576.25437367569,6024.662262989171
2018-02-08 00:00:00+00:00,5026.337852509133,41759.98988788967,14357.638315510843,6100.021867378613,709173.3144852422,23016.13026613945,36170.472856495624,6660.838572427123
2018-02-09 00:00:00+00:00,5447.73761475699,46001.99896598885,15165.734603307808,6598.722688048704,794221.65607889,25215.117138702182,40605.746762405906,7185.954190282895
2018-02-10 00:00:00+00:00,5451.331154787968,44967.094931816755,14821.357189563449,6334.9870928571,788477.5014175263,24632.926292726144,40550.952183372334,6981.739290870653
2018-02-11 00:00:00+00:00,5128.285470410931,41566.39589264703,13877.987570456602,5942.037135833907,718087.2999985653,22783.838893830438,36793.05926082474,6586.695883580935
2018-02-12 00:00:00+00:00,5560.218957322497,45095.66050343686,14994.660698744636,6420.96144502138,780421.4542069978,24686.296616344458,39949.04488514813,7139.963232737308
2018-02-13 00:00:00+00:00,5371.484135895172,43501.44864581381,14425.354208278313,6199.887920310502,752136.4367038383,23822.175513047016,38616.376582315184,6917.89143859793
2018-02-14 00:00:00+00:00,5970.0060914972555,49196.435808650924,15932.89479870117,7130.985393701725,836910.4468972258,26882.77102975639,42617.91532375221,7915.809212717933
2018-02-15 00:00:00+00:00,6233.93480047157,51510.149652050735,16629.560984939686,7517.278933558489,867575.118918315,28136.581955840906,43726.22333344069,8420.4504669398
2018-02-16 00:00:00+00:00,6267.58996353164,51878.339038772756,16699.616684224315,7537.116497208261,882814.1096203772,28321.542479716463,44117.16172075938,8412.86168181928
2018-02-17 00:00:00+00:00,6669.707340106879,55214.649014920324,17666.09845731888,7810.577605717235,969400.9909351608,29992.073157934454,47449.865060387645,8810.263309097507
2018-02-18 00:00:00+00:00,6296.3350760375715,51750.31779778589,17486.635332237,7562.225952199432,880749.177401767,28363.89809404685,45998.9459796076,8195.38801500548
2018-02-19 00:00:00+00:00,6574.61828258898,53580.99446733934,18169.495279371306,7796.8206984183535,914934.484154676,29328.85956654526,46824.7103070111,8579.43861787234
2018-02-20 00:00:00+00:00,6475.4430611687085,50177.35721445377,17922.79035838912,7560.883997289158,824322.297693956,27694.548980365373,43563.71540762815,8319.928645370448
2018-02-21 00:00:00+00:00,6100.412234116903,47328.01153949189,17082.065065456245,7121.278241310526,777096.0947379472,26179.415740962828,41346.83007714598,7821.804175627805
2018-02-22 00:00:00+00:00,5725.081819944112,44254.72415804621,16204.953673765116,6809.22973034201,713068.7921741398,24508.63298050079,38615.8098895535,7358.39508038825
2018-02-23 00:00:00+00:00,5971.127634808072,46190.20512894098,17040.96611606903,7184.26262776403,738021.8451450937,25628.211860783023,40827.916643421064,7635.956441335536
2018-02-24 00:00:00+00:00,5723.74673297722,43908.03914106661,16350.66889445566,6876.589210388933,695474.9097418922,24413.986034074132,38769.68824122192,7297.925242546537
2018-02-25 00:00:00+00:00,5693.5363025280385,44390.63569295669,16472.286716297713,6972.519298656448,702221.5976838679,24703.751912425698,39553.620678924926,7295.9492978919625
2018-02-26 00:00:00+00:00,5974.570086650806,45970.20150527313,17298.833767110285,7203.064460262031,727073.6171335034,25557.585938887725,40813.99018491241,7593.397373005638
2018-02-27 00:00:00+00:00,6091.816589902673,46616.53499416667,18027.034961740228,7398.533476361467,728815.675507532,25962.591906444566,42113.608829494864,7643.7411403240585
2018-02-28 00:00:00+00:00,5885.339464490416,44078.588135799844,17771.275726192038,7225.521616552947,670027.7906805128,24708.737563198643,40590.01866145694,7267.190141032198
2018-03-01 00:00:00+00:00,6129.607780347097,46414.52086505384,18244.969078718852,7532.3542579992945,711892.9239651735,25937.846811989704,41810.88964344187,7697.005471890028
2018-03-02 00:00:00+00:00,6127.999299247597,45442.8588658899,18147.486084947104,7403.669331420511,692426.2197505387,25458.243831620126,40760.691093300484,7589.471005636604
2018-03-03 00:00:00+00:00,6257.554819223633,45466.35008705271,18536.39913451996,7368.656256180839,690271.0536972566,25528.846028372987,41558.13719604247,7592.829025570725
2018-03-04 00:00:00+00:00,6363.875408405381,45952.23215508258,18596.98820772247,7472.461086818653,694035.4656130157,25814.828323362013,41619.363099382426,7714.580958796971
2018-03-05 00:00:00+00:00,6321.996543882433,45395.374587559294,18556.476965901944,7365.833728059773,685168.1280898938,25471.87979648738,41225.75279202399,7608.131433870564
2018-03-06 00:00:00+00:00,5950.026896138711,41930.907815659324,17550.2511449725,6792.792665655837,632740.9765039441,23599.277698438917,38600.31986452322,7025.242806798671
2018-03-07 00:00:00+00:00,5514.788708290916,38146.214806126736,15981.238831409755,6211.569678939124,569623.6030629516,21533.988664043245,34728.51262878356,6481.310795733371
2018-03-08 00:00:00+00:00,5197.535515896401,36006.99087331179,14811.342003393298,5696.914363514581,553766.818159371,20283.980331398718,32903.76503847964,6104.423145366907
2018-03-09 00:00:00+00:00,5257.184005450839,36480.8204784857,15209.591247925084,5952.61020861246,546404.4948208962,20599.219739707893,33481.041899196935,6184.597639087726
2018-03-10 00:00:00+00:00,4973.366579061296,34424.22197032309,14362.316017682644,5605.729425954113,517164.77740216954,19443.306508678343,31656.46655535586,5845.014501891958
2018-03-11 00:00:00+00:00,5311.680074976498,36605.25145492878,15381.05701909075,5964.258076396299,548722.0316867242,20683.597069173753,33351.20710721478,6258.332025156367
2018-03-12 00:00:00+00:00,5116.732617490653,35505.84991240107,14750.631309920036,5664.031920641512,545320.9188483057,20002.339328573355,32731.800325592587,5995.041271808746
2018-03-13 00:00:00+00:00,5095.392834238756,35371.53393961428,14554.928150008205,5566.5799854065535,552044.7971199935,19942.96998523541,33328.378959728936,5910.926777821658
2018-03-14 00:00:00+00:00,4555.374525739498,31194.499220094236,13201.298229956577,4995.098060688417,480150.2387285668,17639.55154577388,29536.24157855141,5244.168016396343
2018-03-15 00:00:00+00:00,4556.571841916533,31374.92594465179,13378.180497955656,5182.496176970437,469801.9489273115,17770.699258762026,29601.20461513756,5294.276626169217
2018-03-16 00:00:00+00:00,4541.124762302473,31338.039249422643,13562.349241248561,5244.840020967745,464231.7093770461,17772.669773883823,29515.719234079195,5281.654327067303
2018-03-17 00:00:00+00:00,4246.823316755899,28417.792971229177,12602.696690042229,4824.396636440083,412832.3694020285,16161.41677474717,26387.10563802225,4895.196548170998
2018-03-18 00:00:00+00:00,4342.3151111871,28862.204187650088,12715.16255770117,4824.420793761255,424330.38412182615,16395.935714859814,26756.505711697377,4963.572302630737
2018-03-19 00:00:00+00:00,4592.492672126014,30903.098053877937,13224.959969308788,5056.960283791242,463221.60481449903,17530.81108870704,28979.558113405576,5246.163883217235
2018-03-20 00:00:00+00:00,4681.932786031246,32627.33458397658,13547.414130713028,5278.346394885078,496085.5268334389,18433.718063899367,30170.743415266305,5512.351964975601
2018-03-21 00:00:00+00:00,4675.696017676551,32268.69676358819,13701.419914617816,5286.89170397885,483709.82788596186,18261.51837412116,29807.321823189493,5489.901414997045
2018-03-22 00:00:00+00:00,4541.357629546667,31653.69913985267,13234.352650796058,5113.462734252153,485610.38366848434,17884.4260172204,29190.014634551557,5324.546554391073
2018-03-23 00:00:00+00:00,4574.340844017345,31376.93343830524,13383.941846053873,5169.500033057623,470646.89746669756,17759.04703427627,28479.54265859768,5364.689573815369
2018-03-24 00:00:00+00:00,4479.1560212392105,31464.50472655813,13103.12979978224,5067.120654292003,485910.91871420084,17757.50803701939,28514.486339944768,5297.974879868098
2018-03-25 00:00:00+00:00,4425.292879201889,31435.214217819852,12852.657956495312,4990.394197002525,490480.37216811354,17713.18813856475,28475.944832275916,5281.441601410826
2018-03-26 00:00:00+00:00,4222.277548368302,29950.136088992644,12351.64919726833,4744.131993797566,470937.9478503658,16890.402849687267,27287.224900012636,4986.47469473235
2018-03-27 00:00:00+00:00,3990.5027224791575,28061.14588627783,11517.638221831876,4416.884160807694,442877.3647247675,15822.450969350644,25601.82193546306,4677.913175478499
2018-03-28 00:00:00+00:00,4022.700072636078,28381.133175031027,11502.142027486576,4425.717886466927,452293.7372431869,15980.583749200978,26153.967539407033,4680.805141792267
2018-03-29 00:00:00+00:00,3580.0195470067038,24711.863493832054,10205.26978718227,3894.0666581201162,389926.1775108477,13929.6297093334,22435.56730169436,4145.084994808012
2018-03-30 00:00:00+00:00,3509.9425231196774,24100.96515167489,10024.034041504017,3814.623003720602,379077.9939748354,13605.008818845352,21928.064171200695,4050.2136646707477
2018-03-31 00:00:00+00:00,3547.550398983114,24500.993354990842,10070.47042467674,3896.221754711016,385605.42310789926,13815.35870974935,22337.510399734056,4086.975385848598
2018-04-01 00:00:00+00:00,3452.73951573011,23830.188587388286,9685.585508766013,3803.115138285817,376605.44462253904,13402.161082591727,21486.121760738097,3965.5094295950425
2018-04-02 00:00:00+00:00,3571.2495423217065,25327.789273741248,10036.641802739874,4050.252684327788,401678.4959984786,14222.294474238444,23079.35780584183,4160.711268954384
2018-04-03 00:00:00+00:00,3829.2967136290763,28471.481875676425,10641.961714577117,4456.150623378463,469516.55361930997,15913.30462223491,25851.741725599153,4548.4332666035325
2018-04-04 00:00:00+00:00,3489.13546084032,25294.37484833159,9683.16481935144,3966.2978659437385,412857.05715036177,14152.46963607062,23012.25978481798,4093.92576462548
2018-04-05 00:00:00+00:00,3477.0967020605995,25406.410519448043,9681.802990867423,3999.960800233934,411966.85627638816,14223.629476542064,22950.040043145054,4118.9125889772595
2018-04-06 00:00:00+00:00,3373.283218376492,24678.571240731566,9420.278165081112,3863.7894961896423,404218.5863778803,13816.127787367503,22460.207162745835,3972.4238921576302
2018-04-07 00:00:00+00:00,3506.479493446779,25809.7577916865,9781.073645684419,4050.502455595138,422795.5454817203,14455.931877383633,23582.40972777957,4130.432830625862
2018-04-08 00:00:00+00:00,3586.9346591461285,26522.743268235576,10010.397244291158,4165.361395896926,434719.2947086027,14845.94110394045,24135.96428869028,4241.670278076648
2018-04-09 00:00:00+00:00,3491.728211473859,25901.9003990721,9727.133884068026,4025.4338210399355,433174.56802660826,14499.573355934763,23514.628416271873,4106.536188526821
2018-04-10 00:00:00+00:00,3544.56751311193,26820.65552987167,9874.853794785613,4124.186423869438,454788.1971599741,14948.856871213382,24230.701357895312,4216.948027684462
2018-04-11 00:00:00+00:00,3665.594713720217,28296.743100047446,10141.076564129642,4330.704821817255,481761.6514794472,15714.278920840445,25597.442892654588,4421.3134813874085
2018-04-12 00:00:00+00:00,4170.2931010929415,32274.361637459795,11501.642483358984,4894.264890307701,552807.0506436342,17922.937608921075,29793.70376716387,4992.459131980103
2018-04-13 00:00:00+00:00,4179.413008603698,32876.46300954237,11444.318075488574,4929.969161384421,571931.1563912951,18143.92867368622,30256.05913350934,5036.13347345927
2018-04-14 00:00:00+00:00,4226.535062691926,33444.04995261815,11600.160731604265,5040.955032823019,578811.6394651831,18412.873140477717,30591.91552284471,5139.219216716484
2018-04-15 00:00:00+00:00,4468.649370486937,36924.97595737255,12188.110711387237,5526.439435544212,646926.2012110153,20097.712967697385,33657.536387200875,5562.4419292802295
2018-04-16 00:00:00+00:00,4321.365682786579,35606.06834263863,11777.735576489076,5370.071909210783,620439.7859995302,19456.324271291887,32510.10617520829,5379.709918677272
2018-04-17 00:00:00+00:00,4261.890261485282,35392.563944184585,11637.44034500063,5360.02873856582,609517.4359173717,19307.612765837133,32330.158358996512,5376.968086256692
2018-04-18 00:00:00+00:00,4475.226220601115,38427.91096971724,12248.280904763036,5859.634211629611,654187.4232669509,20902.20759688051,35069.09558205059,5818.280695965552
2018-04-19 00:00:00+00:00,4680.8950629765495,40586.44410128081,12820.700840343125,6218.921031043569,690230.7681266279,22040.07610898237,37252.56886891591,6063.846513232534
2018-04-20 00:00:00+00:00,5069.980885457279,42920.15113128023,13713.348253795575,6663.620946180648,716480.2444651326,23344.3007539541,39530.823413964536,6457.650491152557
2018-04-21 00:00:00+00:00,5007.836237075946,41504.93590042895,13753.018976532085,6422.243414377615,693920.6243722265,22624.445169667455,38604.636906129774,6260.136093963537
2018-04-22 00:00:00+00:00,5009.83469400368,41655.85719365273,13794.551641794917,6483.729859252377,691790.8303358062,22695.06406099831,38396.883294227795,6306.399944216693
2018-04-23 00:00:00+00:00,5113.153127012473,43038.888943095866,14124.629780688803,6721.4989926796125,713153.8529209126,23432.656402163237,39368.65010744084,6523.158702515146
2018-04-24 00:00:00+00:00,5552.342835097993,46546.97615465881,15340.64325098045,7281.5095075383415,767752.4605256909,25351.500657254004,42904.6342620048,7047.1041721104075
2018-04-25 00:00:00+00:00,4953.987362483506,41467.68777065097,13581.780187593355,6426.421156947282,693097.9853016975,22693.393347062705,39739.44141245692,6153.072827093013
2018-04-26 00:00:00+00:00,5266.511360759752,45849.895447764364,14404.54645363051,6936.833843592887,789075.1803857139,24895.705868504832,43044.73605948958,6739.680638666512
2018-04-27 00:00:00+00:00,5100.880921176968,44600.518006558945,13943.182628621547,6640.905171023405,779828.1481302491,24195.479244937615,42380.01906242432,6495.248048423239
2018-04-28 00:00:00+00:00,5349.550049234077,46864.15764390292,14602.935963748128,6906.654104075644,826297.0856739893,25380.352407400707,44811.72188216588,6765.633488497917
2018-04-29 00:00:00+00:00,5401.124493690285,47316.88894674827,14681.01142636903,6891.508932589977,837453.1710352858,25650.147610943004,44453.447707626365,6947.784792760199
2018-04-30 00:00:00+00:00,5262.544826495938,46400.36616651552,14342.753423796476,6725.871013257203,825673.6171066755,25065.27551121018,42979.09880928725,6804.459671603996
2018-05-01 00:00:00+00:00,5240.341836291245,46683.45991083033,14266.888719836825,6741.386428993572,832316.5921719834,25207.30199977444,43211.23544065191,6821.397327460343
2018-05-02 00:00:00+00:00,5327.771036090485,48085.64208365534,14478.73338635018,6880.2419048949605,865252.6030931653,25905.286220816794,44275.502091373404,7005.140943220933
2018-05-03 00:00:00+00:00,5693.836065449434,49986.155474492014,15532.265216500527,7184.424291929537,898445.2631998144,26844.640776431625,45786.30477213717,7324.5454047187495
2018-05-04 00:00:00+00:00,5697.9497526423,49510.06046414604,15495.639671769944,7226.916336509077,876264.3856407154,26651.751192116,45701.36563540111,7228.519354750546
2018-05-05 00:00:00+00:00,5818.884007249283,49659.28832779645,15842.167678868802,7280.866048311823,873186.8787628883,26714.627279357766,45366.02697961602,7317.486836385837
2018-05-06 00:00:00+00:00,5668.140227776665,48226.76301553673,15530.113721578462,7055.310544704005,850121.4831190282,25946.17496630363,44354.70869135704,7086.774307817468
2018-05-07 00:00:00+00:00,5458.485783099563,46430.73800458787,14960.137090339604,6841.280189642068,814058.3546608991,25010.879295351147,42738.140392813446,6817.685078925031
2018-05-08 00:00:00+00:00,5731.766439125161,54241.54702362215,14754.656145978402,6849.246367563925,1573295.147244177,26538.00051989785,47288.81652396525,6779.087895821426
2018-05-09 00:00:00+00:00,5747.190567651499,51464.25601303923,14710.754253425763,6882.614932875997,1123238.5661955636,25704.735631202664,45877.64778418444,6734.7032964074615
2018-05-10 00:00:00+00:00,5538.618498290068,48478.20935380521,14275.490254771441,6559.302474054514,1061697.697762496,24274.03173403177,43396.07835137008,6390.321061723641
2018-05-11 00:00:00+00:00,5137.650166327693,44322.80683032852,13164.1443938457,6302.9346357641425,912091.6572618916,22365.565868387224,40376.83225309316,5843.040182692863
2018-05-12 00:00:00+00:00,5206.364449444211,44987.22416359585,13266.16974557765,6431.427040846306,907093.6461016097,22729.471291517777,41092.88608042955,5934.590583902544
2018-05-13 00:00:00+00:00,5442.938760560074,47960.46160370676,13827.972291988399,6650.926691267607,1032205.4239532322,24086.67314571436,44278.25210278018,6154.9924552238745
2018-05-14 00:00:00+00:00,5459.369387065435,48326.49849767531,13835.561868961022,6817.311743188351,1033798.0642975668,24305.0817587239,44812.70204184686,6193.701746646886
2018-05-15 00:00:00+00:00,5265.985801956604,46107.09205422964,13418.090313887084,6604.13937700266,949776.1511612652,23244.467514862918,42463.675494689225,6013.141877992952
2018-05-16 00:00:00+00:00,5211.86413226628,44753.68643207705,13201.70914330918,6456.889614010265,915239.428635176,22587.554048006885,40865.207368660806,5895.252791192456
2018-05-17 00:00:00+00:00,4993.604917894216,43191.627665546584,12797.57751305138,6176.046523771281,875016.9211883049,21830.187184621427,39999.0571480431,5668.7331746981035
2018-05-18 00:00:00+00:00,5112.719226612977,44468.616451032685,13057.44094917575,6364.193751128672,897817.5189114377,22478.40311346257,41625.464865380294,5782.265958548616
2018-05-19 00:00:00+00:00,5107.4883939451165,44442.692641851376,13008.419576220573,6359.152028719672,890370.7568764545,22469.317815887443,41583.640396944145,5800.446569448448
2018-05-20 00:00:00+00:00,5271.904291154374,46188.2913735845,13370.300098728123,6561.836302963017,935095.7141857283,23325.49711958682,42964.414159645945,6011.385958419216
2018-05-21 00:00:00+00:00,5175.369333130611,44970.719741382134,13105.509318895494,6404.418723596958,903021.659163592,22747.968021133824,42013.10374148864,5864.272049191753
2018-05-22 00:00:00+00:00,4887.129893346263,41383.36747056257,12271.612263557989,5964.723059901732,815512.8457404212,21009.92716568658,39022.80153871469,5436.658039050928
2018-05-23 00:00:00+00:00,4535.853149608698,38153.27818119774,11326.8489520832,5567.0948578771195,734823.1033319265,19425.610439790416,36256.245997300066,5033.749549583304
2018-05-24 00:00:00+00:00,4617.564890850892,38861.9390458001,11433.82071795768,5644.405418775765,752039.590062613,19761.55544108139,36978.50855243953,5096.1757097170075
2018-05-25 00:00:00+00:00,4524.137580569369,37559.59813269866,11170.277844299599,5526.350852893991,718449.0347647978,19138.281033208732,35605.09140091159,4972.656252574326
2018-05-26 00:00:00+00:00,4476.289706255412,36781.661192545136,11013.978427469016,5416.050637996925,697488.1016095632,18746.854030852006,34579.091268157776,4912.697072067238
2018-05-27 00:00:00+00:00,4443.083876483935,36351.37883098989,10919.943819746648,5380.562153133409,678573.3555036277,18550.18112255474,33863.544812511784,4899.412661437674
2018-05-28 00:00:00+00:00,4180.835569103864,33003.142967215026,10157.364754778537,5005.98243091665,597099.3255223626,16931.664192710447,30413.54355592207,4556.0175210912785
2018-05-29 00:00:00+00:00,4466.992447148113,36156.85536442625,10930.125989154314,5373.913817397925,697671.6662633691,18454.080638261425,33401.34703679774,4880.43664232884
2018-05-30 00:00:00+00:00,4427.991382856582,35430.370366920484,10796.517953335557,5274.321074780642,675631.4850426504,18090.892419103428,32787.12728226944,4797.970830846113
2018-05-31 00:00:00+00:00,4508.499424666572,36228.94419921647,10991.912721444125,5377.046272018866,695876.3319830812,18488.396717492542,33860.3264099707,4856.229565145404
2018-06-01 00:00:00+00:00,4540.321732346645,36570.82560963275,11050.785898826842,5432.478302971898,690923.976299653,18673.865393004922,34207.03783877463,4916.868843170788
2018-06-02 00:00:00+00:00,4627.588306996095,37986.534205285985,11232.346083382436,5649.012985925695,708883.0221551443,19392.81800668484,35477.39296053396,5094.135743684815
2018-06-03 00:00:00+00:00,4736.139818505729,38871.061486187784,11422.934993189956,5761.293332837968,724935.4073291747,19820.83652618009,35958.20774110333,5239.306443962214
2018-06-04 00:00:00+00:00,4589.761924623568,37414.246927044886,11120.595845813128,5570.699923353129,690312.4977204329,19096.35543382277,35475.66108494054,5009.3879680890705
2018-06-05 00:00:00+00:00,4678.726527480295,37865.66337675224,11297.529183737293,5691.859893352819,697490.5949267778,19339.27018848732,35477.460817734805,5110.177948910837
2018-06-06 00:00:00+00:00,4679.181326725678,37931.300698835505,11360.154911954072,5674.307576751533,697372.282758373,19358.97304665521,35725.14231486013,5107.043963947476
2018-06-07 00:00:00+00:00,4685.231714972311,38005.467027129074,11450.869004356302,5697.121607059003,694426.1969857342,19402.065376056253,35934.57363989879,5105.858094001635
2018-06-08 00:00:00+00:00,4651.094798593335,37897.73382715627,11515.062741242411,5635.290069697761,689641.5837895224,19325.759009980622,36088.35107547089,5059.569161325648
2018-06-09 00:00:00+00:00,4590.5580186895,36873.726226548075,11181.485129734172,5503.883879875211,674168.0068889402,18820.42905162717,34999.224447224864,4950.623765539465
2018-06-10 00:00:00+00:00,4101.651496499676,32058.815334039162,9780.45607765847,4916.421906911677,567089.6214321342,16429.038689458066,30172.987033902227,4379.776860159501
2018-06-11 00:00:00+00:00,4173.152747372243,32795.33835777221,9885.456024467227,5027.206448420266,583646.0474077441,16797.04535449868,30847.16643516042,4459.339593000994
2018-06-12 00:00:00+00:00,3931.88831110832,29901.904105812377,9178.64174467273,4660.102675706666,519601.7237582554,15377.473409571325,27956.684723545335,4153.2957125683
2018-06-13 00:00:00+00:00,3776.7007039957102,28585.82484703977,8867.872912968402,4437.115625240682,497075.32791049755,14703.499005999265,26898.3967673976,3957.867069231046
2018-06-14 00:00:00+00:00,4019.685325133427,31173.849899692545,9555.294282311677,4804.022897339911,546225.499540231,16001.9830851194,29421.74965587391,4262.176015349128
2018-06-15 00:00:00+00:00,3855.138046050278,29514.711332990795,9203.786340384311,4582.554311199504,512659.1148132148,15170.724375959782,27762.400277189427,4069.7703936896723
2018-06-16 00:00:00+00:00,3904.200934921371,29762.84734930349,9287.763003622716,4627.8301178390075,514091.6896602559,15306.063080497348,27849.709694273024,4128.844193799343
2018-06-17 00:00:00+00:00,3879.6010966762447,29425.06062431335,9214.440514402677,4587.681173160112,505362.54821182374,15136.652234727702,27644.97733094033,4078.7814193581917
2018-06-18 00:00:00+00:00,4007.02306383279,30187.468144528884,9548.42428423106,4707.19534855042,517162.83688281465,15534.87360356674,28266.3119129584,4202.372246609196
2018-06-19 00:00:00+00:00,4064.666927090933,30348.685688789465,9595.786978123368,4718.1494352330665,514116.2202631317,15620.47338507926,28615.318576787155,4218.983820995173
2018-06-20 00:00:00+00:00,4050.3472509193953,29789.36771769948,9562.72352992658,4663.769708716068,495401.60086109524,15357.314871506873,27977.461157876052,4189.273928897197
2018-06-21 00:00:00+00:00,4008.166956427422,29236.625723495734,9482.85953529478,4617.979456228712,477431.977762967,15090.320278913583,27302.163630059444,4148.314489777015
2018-06-22 00:00:00+00:00,3596.637743557987,25624.688937252366,8464.626714884284,4108.11337095905,404307.7447461428,13253.0717791749,23864.18695163321,3686.508965990797
2018-06-23 00:00:00+00:00,3642.468501055997,25724.976807306557,8451.214272995636,4114.957759981739,407575.8658116106,13303.011889367917,23759.890962965244,3727.254775017169
2018-06-24 00:00:00+00:00,3595.0278813916293,24803.86208002265,8298.466637799123,4024.412413873965,384376.8595118318,12867.378815860886,22644.284260667235,3650.235505661658
