datetime,cap_weighted_index,BTC,ponderated_index,MV,LV,HV,LB,HB,LB_EW,HB_EW,LB_BTC,HB_BTC
2016-08-10 00:00:00+00:00,120.76245515654101,115.83674555367958,1522.1143169532552,843.8278317462899,278.94567404187666,5434.944288958844,810.7501309210231,1921.9569585325355,810.7501309210231,1921.9569585325355,972.8092008049066,1603.5665363747687
2016-08-11 00:00:00+00:00,120.22449206932207,115.25316294729755,1487.3520477973423,844.3741109001122,280.6921514568991,5152.668027555432,814.9550810677674,1824.2008739405992,814.9550810677674,1824.2008739405992,977.8546692367548,1522.004675541871
2016-08-12 00:00:00+00:00,120.16653629421528,114.94777493235877,1525.8272660599025,877.1257143862485,283.7711973387335,5362.7271314188165,849.0071446692648,1842.356334818,849.0071446692648,1842.356334818,1018.7133253313258,1537.1525119105327
2016-08-13 00:00:00+00:00,119.72786944805192,114.56217609991526,1539.4389590716112,866.9776674465235,282.5346541094639,5481.7756954216275,832.8213966531603,1910.3504241949704,832.8213966531603,1910.3504241949704,999.2922435559964,1593.8827346723551
2016-08-14 00:00:00+00:00,116.88660820151786,111.60513583995397,1560.0137980563775,882.2108441488091,296.1324991063075,5364.478016051705,834.2801818167219,1958.0684752944035,834.2801818167219,1958.0684752944035,1001.0426220943237,1633.6958374498988
2016-08-15 00:00:00+00:00,116.13597412349175,110.97264419850808,1579.182016606957,875.1320085834079,288.2340357554606,5639.388633266925,879.9906400936105,1898.9037241925632,879.9906400936105,1898.9037241925632,1055.890043869329,1584.332289229604
2016-08-16 00:00:00+00:00,118.1649505226839,112.96793719297351,1597.4482805395078,882.1771555342226,292.0667403360836,5694.861231425947,876.91653227131,1949.4661587814057,876.91653227131,1949.4661587814057,1052.2014593600636,1626.5185763596821
2016-08-17 00:00:00+00:00,117.26161991720674,112.14176577267472,1562.1300794353756,871.7152746596,291.16305184716896,5460.664873287222,864.6664985020209,1890.4970868733353,864.6664985020209,1890.4970868733353,1037.1935058478566,1577.7963950285161
2016-08-18 00:00:00+00:00,117.56691921771194,112.35735679923621,1558.0626868881359,868.8881813293127,289.8295605606193,5457.237665957103,854.8923265849337,1902.0224714380352,854.8923265849337,1902.0224714380352,1026.8743790447702,1585.2776588030965
2016-08-19 00:00:00+00:00,117.78140121419997,112.61403141525139,1538.0962073450055,860.3687041812286,286.99161067750157,5370.805440961837,842.8399961182514,1880.0887073219017,842.8399961182514,1880.0887073219017,1014.8176192705049,1563.2602797603627
