datetime,peercoin,namecoin,litecoin,bitcoin,feathercoin,primecoin,ripple,nxt,dogecoin,omni,vertcoin,digibyte,reddcoin,dash,counterparty,monacoin,gulden,einsteinium,groestlcoin,maidsafecoin
2015-02-14 00:00:00+00:00,0.0022095425839691496,0.0013875534501820322,0.016863795017847,0.8496883858291482,7.709128746980196e-05,8.223086572004833e-05,0.11387698097166532,0.0029028580403835137,0.003528502542255227,0.00029541311678938417,4.8830527316738606e-05,0.00015171444150835226,0.0001685601740275227,0.003523355327896521,0.0009692961089438096,0.0002610336861044902,8.16784409986573e-05,9.556112480702313e-06,5.461487947506214e-06,0.003868159987346052
2015-02-15 00:00:00+00:00,0.0021561623234842625,0.0013473088532575581,0.017554617940051156,0.8486490586641489,6.96276419211469e-05,8.249481406420966e-05,0.11424388820283017,0.0028618147022023313,0.0036178882229293803,0.00031160437045335044,4.681243287364639e-05,0.00010774533387831621,0.00018342874535129053,0.0036986012678640393,0.0009576539085339726,0.00028287047110270574,7.809757286978352e-05,9.482228562245687e-06,6.397292708546689e-06,0.0037344450109130524
2015-02-16 00:00:00+00:00,0.002214733950413709,0.001405241872126832,0.01718970759221911,0.8481884672944168,7.038192451064185e-05,8.17113680096897e-05,0.11494214738813861,0.0029830051407591556,0.0037006416174434047,0.00034828849715041495,4.9415969964641105e-05,0.00012627646559998997,0.00018123101262587215,0.0037033712155892383,0.000862916122158142,0.00028430943075323663,7.618353224070116e-05,9.790032931342802e-06,8.99072359811133e-06,0.003573188849350393
2015-02-17 00:00:00+00:00,0.0021897913442332083,0.0013925641587199714,0.017086398290532902,0.8509542582394866,6.7579825019779e-05,7.917943757617325e-05,0.11292377542322973,0.0028634221709575467,0.00362606567209182,0.00034960543149088454,4.8598159304126034e-05,0.00010472163914013043,0.0001683691783515641,0.0034091586177143977,0.0008852175665055177,0.00026698001003314526,7.618747001628919e-05,9.939426206777237e-06,6.918199817273665e-06,0.003491269739572187
2015-02-18 00:00:00+00:00,0.0021796878990117774,0.0013867128623024473,0.017349320405773798,0.8492395425862396,6.7135535203531e-05,7.769949806245134e-05,0.1141484026166495,0.0028419685257574886,0.0036393290441506638,0.0003454289265782501,4.947609851885562e-05,0.00010079137041630237,0.00015932611118533866,0.0037807529166368897,0.000831795602806128,0.00027700415418267424,7.515085512244318e-05,9.91934426289792e-06,9.039705768285434e-06,0.003431515941370668
2015-02-19 00:00:00+00:00,0.002165773402368772,0.0013658729323956088,0.01728331254292093,0.8511517552200045,6.017541891917067e-05,7.704849380491364e-05,0.1122199465123526,0.0027684583382450076,0.0036610556564019405,0.00034445168395172627,5.2389969585470894e-05,9.65801145624217e-05,0.0001546396888488424,0.003722069284158949,0.0008771872103888929,0.0002855664266685939,7.611749149097436e-05,1.010017364801064e-05,8.469002378036307e-06,0.003619030436904603
2015-02-20 00:00:00+00:00,0.0021548859780075764,0.001380189488221778,0.017129947010532904,0.8548985254630431,6.263215543998683e-05,7.989972307465094e-05,0.10882906626679867,0.0028634057690857194,0.0035819069535254653,0.00033838067060114763,5.661680492377793e-05,9.226312035239237e-05,0.0001539791593632409,0.0035609678361477317,0.0008239451481296826,0.0002931764853962319,7.269982212452169e-05,1.0204540196869525e-05,6.693393054206876e-06,0.003610614211980322
2015-02-21 00:00:00+00:00,0.0021710937417688298,0.0013800530453507984,0.01713296511708897,0.8567738665942443,6.061982555983543e-05,7.975158311319922e-05,0.10713062344475151,0.0028307750989112145,0.0035963764484045957,0.0003482125434466933,5.5843646108020195e-05,9.74906673883115e-05,0.00015410810510910726,0.0036116069012819213,0.0007671428677291524,0.00027969306869829994,6.821369818031415e-05,9.035065816970898e-06,6.662643981328496e-06,0.0034458658930667076
2015-02-22 00:00:00+00:00,0.0021217006568691925,0.0013254960503380933,0.017223677221769342,0.85509257023376,6.02596305754981e-05,8.12458692561098e-05,0.10946490395994947,0.002811064329854594,0.003623693903528469,0.00034791551333020204,5.318086741441378e-05,0.00013463472041023357,0.00015530349647307183,0.003396705257673318,0.0008652541629703958,0.0002566072548781481,6.269246550067365e-05,9.544258849405295e-06,8.53830734452656e-06,0.002905011839254903
2015-02-23 00:00:00+00:00,0.0021141970338125703,0.0013038630597805888,0.017231640702004905,0.8541022321412589,6.053591009913997e-05,7.76102336724326e-05,0.10965995113977463,0.0031477405203128974,0.0035973353364443426,0.0003870805443044251,5.1624261653998394e-05,0.00014746965022103308,0.0001527297315790715,0.0033512643542018424,0.0008274077821384353,0.00028894777163956145,6.760502232846418e-05,1.0222222883165257e-05,7.42684621555368e-06,0.003413115735673976
